I007I,I007I.1,I007I.2,I007I.3,I007I.4,I007I.5,I007I.6,I007I.7,I007I.8,I007I.9,I007I.10,I007I.11,I007I.12,I007I.13,I007I.14,I007I.15,I007I.16,I007I.17,I007I.18,I007I.19,rootbeerron,rootbeerron.1,rootbeerron.2,rootbeerron.3,rootbeerron.4,rootbeerron.5,rootbeerron.6,rootbeerron.7,rootbeerron.8,rootbeerron.9,rootbeerron.10,rootbeerron.11,rootbeerron.12,rootbeerron.13,rootbeerron.14,rootbeerron.15,rootbeerron.16,rootbeerron.17,rootbeerron.18,rootbeerron.19,ball,ball.1,ball.2,ball.3,ball.4,ball.5,ball.6,ball.7,ball.8,ball.9,ball.10,ball.11,ball.12,game,game.1,game.2,game.3,game.4,game.5,I007I.20,rootbeerron.20
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,171.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.17038345336914,0.04148470237851143,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,224.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.211771011352539,0.04138749837875366,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,232.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.254080772399902,0.04230950027704239,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,157.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.294898986816406,0.040818098932504654,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.336246490478516,0.041347701102495193,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.377968788146973,0.04172090068459511,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.419157028198242,0.04118829965591431,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.461426734924316,0.04226880148053169,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.5018892288208,0.04046249762177467,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.543158531188965,0.041268300265073776,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.584493637084961,0.041335102170705795,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.625672340393066,0.04117869958281517,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.66748046875,0.04180849716067314,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,85.0,False,False,False,False,2048.0,2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.3999999910593033,0.19999999552965164,0.0,255.0,,,0.016816698293711855,-2.3561757169497213,-1.2166768995300741e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.708988189697266,0.041507501155138016,300,3.0,,,,
-165.97000122070312,-283.3299865722656,93.31999969482422,7887.60009765625,21367.39990234375,3142.3001098632812,-4890.7000732421875,-2489.7999572753906,361.8000030517578,128.0,228.0,,0.19477923005773204,0.8606251549366709,-0.4588064815752734,0.0,False,2,False,1,73.6500015258789,85.9800033569336,76.23999786376953,-14266.500244140625,-14056.99951171875,1385.8999633789062,2866.7001342773438,-4647.39990234375,657.6999664306641,254.0,55.0,False,0.6320091547503468,-2.1342427519166147,0.33475909765396095,0.0,False,6,5,False,-122.66999816894531,-84.58000183105469,135.77000427246094,-2179.9000549316406,23500.80078125,9941.699829101562,5190.3997802734375,-2320.0,1917.2999572753906,0.0,0.1952190755978944,0.03459611686683897,-0.11408039953123135,16.814189910888672,0.0363973006606102,300,0.0,True,0.0,,
-165.97000122070312,-283.3299865722656,93.31999969482422,7887.60009765625,21367.39990234375,3142.3001098632812,-4890.7000732421875,-2489.7999572753906,361.8000030517578,181.0,237.0,,0.19477923005773204,0.8606251549366709,-0.4588064815752734,0.0,False,2,False,1,-42.439998626708984,-28.709999084472656,83.19000244140625,-12282.099609375,-11670.2001953125,724.5999908447266,-1599.6000671386719,-681.9000244140625,-5217.80029296875,254.0,35.0,False,1.0218810583674924,-1.806736837054323,0.9111271593194561,0.0,False,6,5,False,-146.6199951171875,-21.25,171.19000244140625,-27544.7998046875,8584.89990234375,12879.200439453125,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.20385748626981118,-0.046628458918151386,-0.051538362963832914,16.858726501464844,0.04453819990158081,300,0.0,True,0.0,,
-132.75999450683594,-156.47999572753906,116.48999786376953,-2181.6000366210938,8857.000122070312,5922.0001220703125,-1270.199966430664,-3256.199951171875,4246.499938964844,255.0,255.0,,0.3598402220489792,0.9814026966859222,-1.1132944033672139,0.0,False,2,False,1,-42.439998626708984,-28.709999084472656,83.19000244140625,-12282.099609375,-11670.2001953125,724.5999908447266,-1599.6000671386719,-681.9000244140625,-5217.80029296875,254.0,35.0,False,1.0218810583674924,-1.806736837054323,0.9111271593194561,0.0,False,6,5,False,-194.64999389648438,-7.579999923706055,193.5800018310547,-27530.80078125,8580.499877929688,12764.200439453125,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.2433525076859075,-0.13778597759336877,-0.09502063561802498,16.893207550048828,0.03448110073804855,300,0.0,True,0.0,,
-132.75999450683594,-156.47999572753906,116.48999786376953,-2181.6000366210938,8857.000122070312,5922.0001220703125,-1270.199966430664,-3256.199951171875,4246.499938964844,255.0,255.0,,0.3598402220489792,0.9814026966859222,-1.1132944033672139,0.0,False,2,False,1,-42.439998626708984,-28.709999084472656,83.19000244140625,-12282.099609375,-11670.2001953125,724.5999908447266,-1599.6000671386719,-681.9000244140625,-5217.80029296875,254.0,35.0,False,1.0218810583674924,-1.806736837054323,0.9111271593194561,0.0,False,6,5,False,-355.0799865722656,42.41999816894531,266.70001220703125,-27481.79931640625,8565.10009765625,12362.39990234375,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.3466420235095934,-0.4770203863433646,-0.27678162414693597,16.927127838134766,0.03392169997096062,300,0.0,True,0.0,,
-132.75999450683594,-156.47999572753906,116.48999786376953,-2181.6000366210938,8857.000122070312,5922.0001220703125,-1270.199966430664,-3256.199951171875,4246.499938964844,255.0,255.0,,0.3598402220489792,0.9814026966859222,-1.1132944033672139,0.0,False,2,False,1,-71.81999969482422,12.5,93.1500015258789,318.6000061035156,11982.2998046875,1451.0000610351562,3508.900146484375,-4225.7000732421875,-283.50000381469727,255.0,31.0,False,1.282051606286509,-0.43942211305361195,2.1460602194969853,0.0,False,6,5,False,-446.6300048828125,70.94999694824219,307.42999267578125,-27453.798828125,8556.300048828125,12133.199462890625,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.37668971380747657,-0.6825304990424833,-0.3963495855388849,16.96108627319336,0.03395959734916687,300,0.0,True,0.0,,
-153.3800048828125,-76.19000244140625,156.8699951171875,-2164.2999267578125,8879.500122070312,856.8000030517578,-3421.4999389648438,-4304.599914550781,-114.20000076293945,255.0,255.0,,0.38085193369479026,0.8416743334055011,-1.816480857141311,0.0,False,2,False,1,-71.81999969482422,12.5,93.1500015258789,318.6000061035156,11982.2998046875,1451.0000610351562,3508.900146484375,-4225.7000732421875,-283.50000381469727,255.0,31.0,False,1.282051606286509,-0.43942211305361195,2.1460602194969853,0.0,False,6,5,False,-538.0800170898438,99.44999694824219,347.3999938964844,-27425.80078125,8547.5,11904.100341796875,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.383032780683836,-0.8918959345355287,-0.5208540786027606,16.996315002441406,0.03522860258817673,300,0.0,True,0.0,,
-153.3800048828125,-76.19000244140625,156.8699951171875,-2164.2999267578125,8879.500122070312,856.8000030517578,-3421.4999389648438,-4304.599914550781,-114.20000076293945,255.0,255.0,,0.38085193369479026,0.8416743334055011,-1.816480857141311,0.0,False,2,False,1,-69.05999755859375,112.31999969482422,102.5199966430664,342.99999237060547,11982.80029296875,860.1999664306641,3383.0999755859375,-4169.100036621094,-1192.699966430664,254.0,31.0,False,0.8200968661317971,0.2230869589924883,3.004379198181972,0.0,False,6,5,False,-629.4400024414062,127.93000030517578,386.6000061035156,-27397.80029296875,8538.699951171875,11675.30029296875,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.36524152771398727,-1.100036061044901,-0.6437961646300516,17.030881881713867,0.03456589952111244,300,0.0,True,0.0,,
-171.22999572753906,-2.0299999713897705,157.11000061035156,-2124.7999572753906,8913.699951171875,-144.89999771118164,-3366.199951171875,-4339.4000244140625,-296.3999938964844,254.0,255.0,,0.2637416728070958,0.6021019522755985,-2.4556617057347676,0.0,False,2,False,1,-69.05999755859375,112.31999969482422,102.5199966430664,342.99999237060547,11982.80029296875,860.1999664306641,3383.0999755859375,-4169.100036621094,-1192.699966430664,254.0,31.0,False,0.8200968661317971,0.2230869589924883,3.004379198181972,0.0,False,6,5,False,-766.3099975585938,170.5800018310547,443.9700012207031,-27355.80078125,8525.499877929688,11332.5,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.29623821590266675,-1.3999345137562582,-0.8121037088616795,17.07470703125,0.043825797736644745,300,0.0,True,0.0,,
-171.22999572753906,-2.0299999713897705,157.11000061035156,-2124.7999572753906,8913.699951171875,-144.89999771118164,-3366.199951171875,-4339.4000244140625,-296.3999938964844,254.0,255.0,,0.2637416728070958,0.6021019522755985,-2.4556617057347676,0.0,False,2,False,1,-66.01000213623047,212.22000122070312,107.05000305175781,386.6999816894531,11993.800048828125,288.50000381469727,3390.2999877929688,-4152.39990234375,-1229.800033569336,254.0,32.0,False,0.2833312283450885,0.24687237389339792,-2.981270388547915,0.0,False,6,5,False,-857.4299926757812,198.97999572753906,481.2699890136719,-27327.80029296875,8516.699829101562,11104.200439453125,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.2259232866024383,-1.5877197402687424,-0.907360184343949,17.108118057250977,0.03341099992394447,300,0.0,True,0.0,,
-188.72999572753906,72.37999725341797,155.82000732421875,-2077.5,8941.099853515625,-156.09999656677246,-3361.099853515625,-4342.9998779296875,-300.6999969482422,254.0,255.0,,0.03360365350610754,0.4785061760916569,-3.034793199346432,0.0,False,2,False,1,-66.01000213623047,212.22000122070312,107.05000305175781,386.6999816894531,11993.800048828125,288.50000381469727,3390.2999877929688,-4152.39990234375,-1229.800033569336,254.0,32.0,False,0.2833312283450885,0.24687237389339792,-2.981270388547915,0.0,False,6,5,False,-948.469970703125,227.35000610351562,517.8099975585938,-27299.7998046875,8507.899780273438,10876.199951171875,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.14007779572333084,-1.76528317778273,-0.9864108847338329,17.141887664794922,0.03376860171556473,300,0.0,True,0.0,,
-188.72999572753906,72.37999725341797,155.82000732421875,-2077.5,8941.099853515625,-156.09999656677246,-3361.099853515625,-4342.9998779296875,-300.6999969482422,254.0,255.0,,0.03360365350610754,0.4785061760916569,-3.034793199346432,0.0,False,2,False,1,-66.01000213623047,212.22000122070312,107.05000305175781,386.6999816894531,11993.800048828125,288.50000381469727,3390.2999877929688,-4152.39990234375,-1229.800033569336,254.0,32.0,False,0.2833312283450885,0.24687237389339792,-2.981270388547915,0.0,False,6,5,False,-1039.4100341796875,255.69000244140625,553.5900268554688,-27271.79931640625,8499.099731445312,10648.399658203125,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,0.042116966754772875,-1.9340952711601138,-1.048459812798457,17.175432205200195,0.03354460000991821,300,0.0,True,0.0,,
-188.72999572753906,72.37999725341797,155.82000732421875,-2077.5,8941.099853515625,-156.09999656677246,-3361.099853515625,-4342.9998779296875,-300.6999969482422,254.0,255.0,,0.03360365350610754,0.4785061760916569,-3.034793199346432,0.0,False,2,False,1,-62.540000915527344,312.2200012207031,107.16000366210938,439.90001678466797,12004.300537109375,-132.70000457763672,3391.199951171875,-4151.300048828125,-1230.999984741211,254.0,30.0,False,-0.23701495101403908,0.11392054313715334,-2.699011371175822,0.0,False,6,5,False,-1130.25,284.010009765625,588.6099853515625,-27243.798828125,8490.30029296875,10420.799560546875,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.06467986972698042,-2.0967393209829566,-1.09324272501349,17.209503173828125,0.034070901572704315,300,0.0,True,0.0,,
-205.80999755859375,147.00999450683594,154.52000427246094,-2028.5000610351562,8965.800170898438,-152.2000026702881,-3360.8999633789062,-4343.2000732421875,-300.6999969482422,252.0,255.0,,-0.22619443447369544,0.49970474044020374,2.68575332500165,0.0,False,2,False,1,-62.540000915527344,312.2200012207031,107.16000366210938,439.90001678466797,12004.300537109375,-132.70000457763672,3391.199951171875,-4151.300048828125,-1230.999984741211,254.0,30.0,False,-0.23701495101403908,0.11392054313715334,-2.699011371175822,0.0,False,6,5,False,-1175.6400146484375,298.1499938964844,605.8400268554688,-27229.7998046875,8485.900268554688,10307.099609375,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.1204307129655704,-2.176774481820166,-1.1091053738471428,17.242977142333984,0.033472198992967606,300,0.0,True,0.0,,
-205.80999755859375,147.00999450683594,154.52000427246094,-2028.5000610351562,8965.800170898438,-152.2000026702881,-3360.8999633789062,-4343.2000732421875,-300.6999969482422,252.0,254.0,,-0.22619443447369544,0.49970474044020374,2.68575332500165,0.0,False,2,False,1,-58.63999938964844,412.2200012207031,105.95999908447266,488.80001068115234,12003.499755859375,-146.00000381469727,3391.199951171875,-4151.300048828125,-1230.999984741211,255.0,24.0,False,-0.6799668636975412,-0.2292116604431927,-2.2566301335709884,0.0,False,6,5,False,-1266.3499755859375,326.4200134277344,639.719970703125,-27202.099609375,8477.100219726562,10079.89990234375,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.2348129327447629,-2.3366985173392774,-1.127368352681126,17.276378631591797,0.03340179845690727,300,0.0,True,0.0,,
-224.14999389648438,229.33999633789062,153.13999938964844,-1980.2000427246094,8996.099853515625,-148.59999656677246,-3360.7000732421875,-4343.299865722656,-300.6999969482422,251.0,250.0,,-0.4449159027562502,0.6953019334865926,2.003393897076423,0.0,False,2,False,1,-58.63999938964844,412.2200012207031,105.95999908447266,488.80001068115234,12003.499755859375,-146.00000381469727,3391.199951171875,-4151.300048828125,-1230.999984741211,255.0,24.0,False,-0.6799668636975412,-0.2292116604431927,-2.2566301335709884,0.0,False,6,5,False,-1356.969970703125,354.6600036621094,672.8499755859375,-27174.49951171875,8468.300170898438,9852.899780273438,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.35058940568580516,-2.500053172760536,-1.1266848401800567,17.321680068969727,0.04530080035328865,300,0.0,True,0.0,,
-224.14999389648438,229.33999633789062,153.13999938964844,-1980.2000427246094,8996.099853515625,-148.59999656677246,-3360.7000732421875,-4343.299865722656,-300.6999969482422,249.0,243.0,,-0.4449159027562502,0.6953019334865926,2.003393897076423,0.0,False,2,False,1,-53.970001220703125,522.1699829101562,104.0199966430664,524.1999816894531,11982.19970703125,-393.3000183105469,2620.2999877929688,-3874.2001342773438,-1193.7999725341797,254.0,17.0,False,-0.8779105843640462,-0.9042899948518197,-1.5064286255777628,0.0,False,6,6,False,-1560.52001953125,418.0899963378906,744.6199951171875,-27112.39990234375,8448.499755859375,9342.999877929688,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.5992046828173675,-2.907287715756094,-1.0432435441559038,17.363794326782227,0.04211379960179329,300,0.0,True,0.0,,
-240.49000549316406,304.4599914550781,151.94000244140625,-1947.1000671386719,9030.700073242188,-147.39999771118164,-3364.2999267578125,-4340.4998779296875,-301.00000381469727,248.0,242.0,,-0.49189173897368177,0.9828544848906573,1.3122369886812193,0.0,False,2,False,2,-53.970001220703125,522.1699829101562,104.0199966430664,524.1999816894531,11982.19970703125,-393.3000183105469,2620.2999877929688,-3874.2001342773438,-1193.7999725341797,254.0,17.0,False,-0.8779105843640462,-0.9042899948518197,-1.5064286255777628,0.0,False,6,6,False,-1605.68994140625,432.1700134277344,760.0499877929688,-27098.60107421875,8444.099731445312,9229.7998046875,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.6487199660017613,-3.0104748308474956,-1.0061580621556327,17.406604766845703,0.0428089015185833,300,0.0,True,0.0,,
-240.49000549316406,304.4599914550781,151.94000244140625,-1947.1000671386719,9030.700073242188,-147.39999771118164,-3364.2999267578125,-4340.4998779296875,-301.00000381469727,247.0,238.0,,-0.49189173897368177,0.9828544848906573,1.3122369886812193,0.0,False,2,False,2,-49.52000045776367,621.8800048828125,98.45999908447266,538.4000015258789,11949.89990234375,-891.9000244140625,1311.1000061035156,-3438.0999755859375,-1310.8999633789062,255.0,8.0,False,-0.8558094361716058,-1.4132488159212258,-0.9776642044299971,0.0,False,6,6,False,-1786.1400146484375,488.3900146484375,819.8800048828125,-27043.40087890625,8426.500244140625,8777.899780273438,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.8039408678045954,2.7920552259581597,-0.7766661574896243,17.449642181396484,0.04303509742021561,300,0.0,True,0.0,,
-256.6099853515625,379.9100036621094,150.2899932861328,-1925.0999450683594,9072.999877929688,-355.6999969482422,-2789.5999145507812,-3847.6998901367188,19.500000476837158,247.0,128.0,,-0.39276096075956024,1.2147606179774424,0.7265864275737378,0.0,False,2,False,2,-49.52000045776367,621.8800048828125,98.45999908447266,538.4000015258789,11949.89990234375,-891.9000244140625,1311.1000061035156,-3438.0999755859375,-1310.8999633789062,255.0,8.0,False,-0.8558094361716058,-1.4132488159212258,-0.9776642044299971,0.0,False,6,6,False,-1876.219970703125,516.4600219726562,848.6699829101562,-27015.80078125,8417.7001953125,8552.2998046875,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.8439671610206796,2.5112773332312903,-0.616578988965593,17.49209976196289,0.042458001524209976,300,0.0,True,0.0,,
-256.6099853515625,379.9100036621094,150.2899932861328,-1925.0999450683594,9072.999877929688,-355.6999969482422,-2789.5999145507812,-3847.6998901367188,19.500000476837158,246.0,128.0,,-0.39276096075956024,1.2147606179774424,0.7265864275737378,0.0,False,2,False,2,-45.02000045776367,721.2999877929688,88.7300033569336,536.5999984741211,11912.19970703125,-1392.5,269.6999931335449,-3103.2998657226562,-1657.7000427246094,254.0,3.0,False,-0.7826142328587695,-1.8259129554224545,-0.5834599815864389,0.0,False,6,6,False,-2011.1800537109375,558.510009765625,890.4500122070312,-26974.3994140625,8404.500122070312,8214.299926757812,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.8424420281433379,2.070642648247824,-0.35538634844786055,17.535083770751953,0.042983800172805786,300,0.0,True,0.0,,
-272.5799865722656,455.7300109863281,144.92999267578125,-1910.8000183105469,9119.600219726562,-879.1999816894531,-1840.5000305175781,-2774.5001220703125,542.2999954223633,246.0,128.0,,-0.2937604460689145,1.3597545806289268,0.39442309198237574,0.0,False,2,False,2,-45.02000045776367,721.2999877929688,88.7300033569336,536.5999984741211,11912.19970703125,-1392.5,269.6999931335449,-3103.2998657226562,-1657.7000427246094,254.0,3.0,False,-0.7826142328587695,-1.8259129554224545,-0.5834599815864389,0.0,False,6,6,False,-2101.0400390625,586.510009765625,917.3599853515625,-26946.79931640625,8395.700073242188,7989.1998291015625,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.800594955095075,1.7911720537681555,-0.19673863210670836,17.57662010192871,0.04153459891676903,300,0.0,True,0.0,,
-272.5799865722656,455.7300109863281,144.92999267578125,-1910.8000183105469,9119.600219726562,-879.1999816894531,-1840.5000305175781,-2774.5001220703125,542.2999954223633,245.0,128.0,,-0.2937604460689145,1.3597545806289268,0.39442309198237574,0.0,False,2,False,2,-40.619998931884766,820.3900146484375,74.81999969482422,519.3999862670898,11874.7998046875,-1896.199951171875,-527.7000045776367,-2829.8001098632812,-2189.2999267578125,255.0,1.0,False,-0.6919663871454617,-2.197043580687022,-0.2724068543197116,0.0,False,6,6,False,-2190.800048828125,614.469970703125,943.52001953125,-26919.19921875,8386.900024414062,7764.4000244140625,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.7317909145634502,1.5381817680124363,-0.06734021531719518,17.618772506713867,0.042152002453804016,300,0.0,True,0.0,,
-288.4800109863281,531.9500122070312,135.19000244140625,-1902.2999572753906,9168.699951171875,-1407.7000427246094,-1376.9999694824219,-1871.7999267578125,559.900016784668,243.0,128.0,,-0.19474220344119075,1.4583778963017102,0.18195369243791454,0.0,False,2,False,2,-40.619998931884766,820.3900146484375,74.81999969482422,519.3999862670898,11874.7998046875,-1896.199951171875,-527.7000045776367,-2829.8001098632812,-2189.2999267578125,255.0,1.0,False,-0.6919663871454617,-2.197043580687022,-0.2724068543197116,0.0,False,6,6,False,-2325.280029296875,656.3699951171875,981.3599853515625,-26877.80029296875,8373.699951171875,7427.60009765625,-2316.199951171875,2593.9999389648438,-4889.2999267578125,1.0,-0.5930350815373924,1.2114302211220145,0.06500465000444237,17.660497665405273,0.0417247973382473,300,0.0,True,0.0,,
